image_name,label,x_min,y_min,x_max,y_max
no_fall_1753354354405.png,no_fall,,,,
no_fall_1753354356415.png,no_fall,,,,
fall_1753354358355.png,fall,-61,450,84,522
fall_1753354358380.png,fall,-63,451,88,524
fall_1753354358408.png,fall,-65,451,92,527
no_fall_1753354364484.png,no_fall,,,,
no_fall_1753354366490.png,no_fall,,,,
fall_1753354367990.png,fall,116,449,242,521
fall_1753354368015.png,fall,115,449,244,524
fall_1753354368042.png,fall,115,449,247,526
fall_1753354369598.png,fall,35,289,186,378
fall_1753354369621.png,fall,36,289,186,376
fall_1753354369641.png,fall,39,289,188,374
no_fall_1753354374533.png,no_fall,,,,
no_fall_1753354376545.png,no_fall,,,,
no_fall_1753354378557.png,no_fall,,,,
no_fall_1753354380561.png,no_fall,,,,
fall_1753354381722.png,fall,-115,290,55,378
fall_1753354381746.png,fall,-117,288,58,375
fall_1753354381777.png,fall,-118,286,61,373
no_fall_1753354388603.png,no_fall,,,,
no_fall_1753354390612.png,no_fall,,,,
no_fall_1753354392622.png,no_fall,,,,
no_fall_1753354394633.png,no_fall,,,,
no_fall_1753354396646.png,no_fall,,,,
no_fall_1753354398655.png,no_fall,,,,
no_fall_1753354400663.png,no_fall,,,,
no_fall_1753354402675.png,no_fall,,,,
no_fall_1753354404685.png,no_fall,,,,
no_fall_1753354406690.png,no_fall,,,,
fall_1753354408089.png,fall,2,449,142,522
fall_1753354408114.png,fall,3,452,144,524
fall_1753354408143.png,fall,1,452,148,526
fall_1753354408491.png,fall,167,443,297,528
fall_1753354408515.png,fall,166,444,301,531
fall_1753354408543.png,fall,165,444,304,533
no_fall_1753354412725.png,no_fall,,,,
no_fall_1753354414733.png,no_fall,,,,
no_fall_1753354416742.png,no_fall,,,,
no_fall_1753354418755.png,no_fall,,,,
fall_1753354419322.png,fall,-44,448,106,526
fall_1753354419346.png,fall,-42,452,107,529
fall_1753354419377.png,fall,-39,456,109,531
no_fall_1753354424782.png,no_fall,,,,
no_fall_1753354426790.png,no_fall,,,,
no_fall_1753354428801.png,no_fall,,,,
no_fall_1753354430813.png,no_fall,,,,
fall_1753354431955.png,fall,-21,292,133,376
fall_1753354431980.png,fall,-21,290,135,376
fall_1753354432010.png,fall,-21,288,138,375
fall_1753354434188.png,fall,-53,450,92,522
fall_1753354434213.png,fall,-53,452,94,524
fall_1753354434244.png,fall,-53,453,98,527
fall_1753354440180.png,fall,-56,448,92,522
fall_1753354440209.png,fall,-58,448,95,524
fall_1753354440245.png,fall,-59,449,100,526
no_fall_1753354446891.png,no_fall,,,,
no_fall_1753354448901.png,no_fall,,,,
no_fall_1753354450915.png,no_fall,,,,
no_fall_1753354452924.png,no_fall,,,,
no_fall_1753354454932.png,no_fall,,,,
no_fall_1753354456944.png,no_fall,,,,
fall_1753354458023.png,fall,76,447,211,524
fall_1753354458048.png,fall,79,449,213,523
fall_1753354458077.png,fall,81,451,213,522
fall_1753354460723.png,fall,55,291,200,377
fall_1753354460749.png,fall,55,288,203,376
fall_1753354460778.png,fall,55,285,205,376
no_fall_1753354464981.png,no_fall,,,,
no_fall_1753354466990.png,no_fall,,,,
fall_1753354467955.png,fall,119,296,250,374
fall_1753354467980.png,fall,120,295,251,372
fall_1753354468011.png,fall,122,294,253,371
no_fall_1753354471014.png,no_fall,,,,
no_fall_1753354473024.png,no_fall,,,,
no_fall_1753354475032.png,no_fall,,,,
no_fall_1753354477042.png,no_fall,,,,
fall_1753354478121.png,fall,21,444,169,528
fall_1753354478147.png,fall,20,446,172,530
fall_1753354478177.png,fall,20,447,175,531
no_fall_1753354483073.png,no_fall,,,,
fall_1753354483622.png,fall,-6,294,143,375
fall_1753354483647.png,fall,-8,291,147,374
fall_1753354483678.png,fall,-10,288,151,373
fall_1753354489124.png,fall,115,294,250,376
fall_1753354489149.png,fall,115,292,252,375
fall_1753354489177.png,fall,115,291,255,374
no_fall_1753354491105.png,no_fall,,,,
no_fall_1753354493124.png,no_fall,,,,
no_fall_1753354495133.png,no_fall,,,,
no_fall_1753354497142.png,no_fall,,,,
no_fall_1753354499153.png,no_fall,,,,
no_fall_1753354501161.png,no_fall,,,,
fall_1753354502223.png,fall,172,299,292,372
fall_1753354502248.png,fall,169,296,296,371
fall_1753354502277.png,fall,167,294,300,372
no_fall_1753354503173.png,no_fall,,,,
no_fall_1753354505182.png,no_fall,,,,
no_fall_1753354507191.png,no_fall,,,,
no_fall_1753354509201.png,no_fall,,,,
no_fall_1753354511213.png,no_fall,,,,
no_fall_1753354513221.png,no_fall,,,,
no_fall_1753354515232.png,no_fall,,,,
no_fall_1753354517243.png,no_fall,,,,
no_fall_1753354519254.png,no_fall,,,,
no_fall_1753354521259.png,no_fall,,,,
no_fall_1753354523272.png,no_fall,,,,
no_fall_1753354525274.png,no_fall,,,,
no_fall_1753354527293.png,no_fall,,,,
no_fall_1753354529302.png,no_fall,,,,
no_fall_1753354531314.png,no_fall,,,,
fall_1753354531790.png,fall,132,296,260,372
fall_1753354531815.png,fall,131,296,262,371
fall_1753354531845.png,fall,131,296,265,369
no_fall_1753354533323.png,no_fall,,,,
no_fall_1753354535331.png,no_fall,,,,
no_fall_1753354537341.png,no_fall,,,,
no_fall_1753354539352.png,no_fall,,,,
no_fall_1753354541361.png,no_fall,,,,
no_fall_1753354543372.png,no_fall,,,,
no_fall_1753354545383.png,no_fall,,,,
no_fall_1753354547391.png,no_fall,,,,
no_fall_1753354549401.png,no_fall,,,,
no_fall_1753354551411.png,no_fall,,,,
no_fall_1753354553421.png,no_fall,,,,
fall_1753354555458.png,fall,-44,447,105,523
fall_1753354555482.png,fall,-44,448,107,525
fall_1753354555510.png,fall,-44,449,109,527
fall_1753354561489.png,fall,-41,449,102,520
fall_1753354561515.png,fall,-42,449,104,523
fall_1753354561545.png,fall,-42,449,108,526
no_fall_1753354567493.png,no_fall,,,,
fall_1753354567550.png,fall,-42,298,102,370
fall_1753354567579.png,fall,-41,296,105,369
fall_1753354567611.png,fall,-40,295,107,369
fall_1753354567989.png,fall,122,443,259,529
fall_1753354568015.png,fall,123,444,260,530
fall_1753354568045.png,fall,125,445,262,531
no_fall_1753354573522.png,no_fall,,,,
no_fall_1753354575530.png,no_fall,,,,
fall_1753354577391.png,fall,144,450,267,522
fall_1753354577423.png,fall,144,452,268,524
fall_1753354577444.png,fall,145,454,271,526
no_fall_1753354579552.png,no_fall,,,,
no_fall_1753354581558.png,no_fall,,,,
fall_1753354583489.png,fall,144,448,269,522
fall_1753354583514.png,fall,143,448,273,525
fall_1753354583546.png,fall,141,448,276,528
no_fall_1753354585582.png,no_fall,,,,
fall_1753354586058.png,fall,117,446,251,528
fall_1753354586083.png,fall,116,447,255,532
fall_1753354586112.png,fall,114,447,258,534
fall_1753354587892.png,fall,59,447,197,525
fall_1753354587916.png,fall,59,447,200,527
fall_1753354587945.png,fall,59,447,202,529
no_fall_1753354591609.png,no_fall,,,,
no_fall_1753354593621.png,no_fall,,,,
no_fall_1753354595632.png,no_fall,,,,
no_fall_1753354597640.png,no_fall,,,,
no_fall_1753354599653.png,no_fall,,,,
fall_1753354600858.png,fall,107,298,234,370
fall_1753354600883.png,fall,105,295,238,369
fall_1753354600912.png,fall,103,291,244,369
no_fall_1753354603670.png,no_fall,,,,
no_fall_1753354605681.png,no_fall,,,,
no_fall_1753354607691.png,no_fall,,,,
no_fall_1753354609700.png,no_fall,,,,
no_fall_1753354611710.png,no_fall,,,,
no_fall_1753354613722.png,no_fall,,,,
no_fall_1753354615730.png,no_fall,,,,
no_fall_1753354617740.png,no_fall,,,,
fall_1753354618958.png,fall,-46,298,101,372
fall_1753354618984.png,fall,-47,297,103,370
fall_1753354619011.png,fall,-48,296,107,369
fall_1753354624122.png,fall,54,293,196,374
fall_1753354624148.png,fall,53,291,200,374
fall_1753354624179.png,fall,51,290,202,374
no_fall_1753354627792.png,no_fall,,,,
no_fall_1753354629799.png,no_fall,,,,
no_fall_1753354631810.png,no_fall,,,,
no_fall_1753354633819.png,no_fall,,,,
no_fall_1753354635830.png,no_fall,,,,
fall_1753354636225.png,fall,61,449,193,521
fall_1753354636250.png,fall,59,450,197,523
fall_1753354636278.png,fall,57,450,201,524
no_fall_1753354639852.png,no_fall,,,,
no_fall_1753354641859.png,no_fall,,,,
no_fall_1753354643869.png,no_fall,,,,
no_fall_1753354645881.png,no_fall,,,,
no_fall_1753354647892.png,no_fall,,,,
fall_1753354648457.png,fall,67,299,198,370
fall_1753354648482.png,fall,64,297,202,371
fall_1753354648512.png,fall,61,294,206,371
no_fall_1753354651910.png,no_fall,,,,
no_fall_1753354653919.png,no_fall,,,,
no_fall_1753354655927.png,no_fall,,,,
no_fall_1753354657939.png,no_fall,,,,
no_fall_1753354659951.png,no_fall,,,,
no_fall_1753354661960.png,no_fall,,,,
no_fall_1753354663970.png,no_fall,,,,
no_fall_1753354665981.png,no_fall,,,,
fall_1753354666091.png,fall,190,449,309,522
fall_1753354666117.png,fall,188,450,312,523
fall_1753354666146.png,fall,185,449,316,526
no_fall_1753354667993.png,no_fall,,,,
no_fall_1753354669998.png,no_fall,,,,
no_fall_1753354672010.png,no_fall,,,,
no_fall_1753354674020.png,no_fall,,,,
fall_1753354674926.png,fall,177,299,297,371
fall_1753354674950.png,fall,178,298,297,370
fall_1753354674981.png,fall,179,296,299,370
no_fall_1753354676029.png,no_fall,,,,
no_fall_1753354678039.png,no_fall,,,,
no_fall_1753354680051.png,no_fall,,,,
no_fall_1753354682059.png,no_fall,,,,
no_fall_1753354684071.png,no_fall,,,,
no_fall_1753354686080.png,no_fall,,,,
no_fall_1753354688090.png,no_fall,,,,
no_fall_1753354690098.png,no_fall,,,,
fall_1753354691425.png,fall,92,448,222,522
fall_1753354691450.png,fall,92,451,225,523
fall_1753354691480.png,fall,89,450,228,524
no_fall_1753354694117.png,no_fall,,,,
no_fall_1753354696127.png,no_fall,,,,
no_fall_1753354698140.png,no_fall,,,,
no_fall_1753354700151.png,no_fall,,,,
fall_1753354700959.png,fall,-40,295,110,373
fall_1753354700985.png,fall,-39,295,111,371
fall_1753354701012.png,fall,-37,295,112,370
fall_1753354705326.png,fall,-129,443,41,529
fall_1753354705351.png,fall,-129,445,42,530
fall_1753354705379.png,fall,-127,446,45,531
fall_1753354707889.png,fall,155,296,280,372
fall_1753354707922.png,fall,157,296,282,372
fall_1753354707945.png,fall,158,295,282,370
no_fall_1753354712210.png,no_fall,,,,
no_fall_1753354714221.png,no_fall,,,,
fall_1753354715358.png,fall,78,450,207,521
fall_1753354715383.png,fall,78,451,211,523
fall_1753354715413.png,fall,77,452,214,524
fall_1753354716992.png,fall,-146,447,18,527
fall_1753354717016.png,fall,-147,448,22,531
fall_1753354717046.png,fall,-148,450,25,536
no_fall_1753354724269.png,no_fall,,,,
no_fall_1753354726278.png,no_fall,,,,
no_fall_1753354728288.png,no_fall,,,,
no_fall_1753354730298.png,no_fall,,,,
no_fall_1753354732311.png,no_fall,,,,
no_fall_1753354734319.png,no_fall,,,,
fall_1753354734724.png,fall,-12,449,129,521
fall_1753354734749.png,fall,-11,450,131,522
fall_1753354734780.png,fall,-12,450,135,525
no_fall_1753354740352.png,no_fall,,,,
fall_1753354740761.png,fall,-14,297,131,373
fall_1753354740786.png,fall,-15,295,134,372
fall_1753354740813.png,fall,-16,293,137,372
fall_1753354743727.png,fall,-17,448,127,523
fall_1753354743752.png,fall,-20,448,132,526
fall_1753354743780.png,fall,-23,447,138,529
no_fall_1753354748392.png,no_fall,,,,
no_fall_1753354750399.png,no_fall,,,,
fall_1753354751893.png,fall,87,296,219,372
fall_1753354751918.png,fall,88,294,221,369
fall_1753354751946.png,fall,90,292,224,366
no_fall_1753354754421.png,no_fall,,,,
no_fall_1753354756426.png,no_fall,,,,
no_fall_1753354758444.png,no_fall,,,,
no_fall_1753354760450.png,no_fall,,,,
fall_1753354760992.png,fall,-69,442,95,530
fall_1753354761016.png,fall,-68,443,98,530
fall_1753354761046.png,fall,-67,445,100,531
fall_1753354766293.png,fall,-104,293,59,376
fall_1753354766317.png,fall,-102,293,61,374
fall_1753354766348.png,fall,-100,293,62,372
no_fall_1753354772509.png,no_fall,,,,
no_fall_1753354774519.png,no_fall,,,,
no_fall_1753354776526.png,no_fall,,,,
no_fall_1753354778537.png,no_fall,,,,
fall_1753354779291.png,fall,87,441,234,533
fall_1753354779316.png,fall,86,442,235,533
fall_1753354779347.png,fall,87,444,239,534
no_fall_1753354782559.png,no_fall,,,,
fall_1753354782826.png,fall,-29,447,118,524
fall_1753354782851.png,fall,-29,449,119,525
fall_1753354782880.png,fall,-28,450,122,526
no_fall_1753354788589.png,no_fall,,,,
no_fall_1753354790596.png,no_fall,,,,
fall_1753354792291.png,fall,142,297,269,373
fall_1753354792324.png,fall,143,296,270,372
fall_1753354792346.png,fall,144,295,271,371
no_fall_1753354794621.png,no_fall,,,,
fall_1753354794724.png,fall,-43,291,111,373
fall_1753354794751.png,fall,-41,289,112,371
fall_1753354794780.png,fall,-39,286,114,368
fall_1753354796228.png,fall,178,289,311,379
fall_1753354796253.png,fall,177,286,314,379
fall_1753354796280.png,fall,176,284,317,380
no_fall_1753354800647.png,no_fall,,,,
no_fall_1753354802659.png,no_fall,,,,
no_fall_1753354804666.png,no_fall,,,,
no_fall_1753354806681.png,no_fall,,,,
no_fall_1753354808688.png,no_fall,,,,
no_fall_1753354810697.png,no_fall,,,,
no_fall_1753354812709.png,no_fall,,,,
no_fall_1753354814714.png,no_fall,,,,
fall_1753354816726.png,fall,-4,292,147,376
fall_1753354816751.png,fall,-6,290,150,376
fall_1753354816781.png,fall,-7,287,154,376
fall_1753354819327.png,fall,-19,298,124,372
fall_1753354819351.png,fall,-19,296,126,372
fall_1753354819381.png,fall,-19,294,129,372
no_fall_1753354824795.png,no_fall,,,,
fall_1753354825259.png,fall,122,447,250,522
fall_1753354825284.png,fall,119,447,255,526
fall_1753354825314.png,fall,116,446,260,529
no_fall_1753354828820.png,no_fall,,,,
fall_1753354829627.png,fall,183,290,313,378
fall_1753354829652.png,fall,183,287,315,377
fall_1753354829681.png,fall,184,283,318,375
no_fall_1753354830829.png,no_fall,,,,
no_fall_1753354832838.png,no_fall,,,,
fall_1753354833561.png,fall,84,295,220,375
fall_1753354833585.png,fall,84,294,222,373
fall_1753354833614.png,fall,85,293,224,371
no_fall_1753354836857.png,no_fall,,,,
no_fall_1753354838876.png,no_fall,,,,
no_fall_1753354840907.png,no_fall,,,,
fall_1753354842823.png,fall,-52,299,92,370
fall_1753354842850.png,fall,-54,295,94,369
fall_1753354842881.png,fall,-54,292,99,369
fall_1753354845394.png,fall,-81,294,77,375
fall_1753354845418.png,fall,-79,294,79,372
fall_1753354845449.png,fall,-77,295,79,371
fall_1753354848828.png,fall,-55,448,91,521
fall_1753354848852.png,fall,-57,449,95,524
fall_1753354848881.png,fall,-59,449,99,526
no_fall_1753354854977.png,no_fall,,,,
no_fall_1753354856990.png,no_fall,,,,
no_fall_1753354858996.png,no_fall,,,,
fall_1753354859228.png,fall,8,449,149,524
fall_1753354859252.png,fall,5,450,153,527
fall_1753354859281.png,fall,3,451,158,531
fall_1753354864193.png,fall,95,290,237,378
fall_1753354864218.png,fall,95,289,240,376
fall_1753354864248.png,fall,95,289,243,375
fall_1753354865793.png,fall,-115,449,36,520
fall_1753354865817.png,fall,-118,450,41,524
fall_1753354865848.png,fall,-121,451,45,529
no_fall_1753354873066.png,no_fall,,,,
no_fall_1753354875080.png,no_fall,,,,
no_fall_1753354877088.png,no_fall,,,,
no_fall_1753354879098.png,no_fall,,,,
no_fall_1753354881106.png,no_fall,,,,
fall_1753354882194.png,fall,-55,448,93,523
fall_1753354882220.png,fall,-57,449,97,525
fall_1753354882248.png,fall,-58,450,101,527
no_fall_1753354889147.png,no_fall,,,,
no_fall_1753354891150.png,no_fall,,,,
no_fall_1753354893167.png,no_fall,,,,
fall_1753354893628.png,fall,64,449,196,521
fall_1753354893653.png,fall,64,450,200,523
fall_1753354893682.png,fall,62,450,204,526
fall_1753354896360.png,fall,41,290,190,377
fall_1753354896385.png,fall,40,288,192,376
fall_1753354896415.png,fall,40,288,192,376
fall_1753354896555.png,fall,-97,444,66,527
fall_1753354896583.png,fall,-98,445,69,528
fall_1753354896614.png,fall,-99,446,72,529
no_fall_1753354903218.png,no_fall,,,,
no_fall_1753354905227.png,no_fall,,,,
fall_1753354907159.png,fall,133,297,261,373
fall_1753354907184.png,fall,132,295,265,372
fall_1753354907215.png,fall,131,294,269,372
no_fall_1753354909276.png,no_fall,,,,
no_fall_1753354911289.png,no_fall,,,,
fall_1753354912090.png,fall,-71,450,76,522
fall_1753354912119.png,fall,-73,451,80,523
fall_1753354912149.png,fall,-74,452,84,524
fall_1753354915095.png,fall,-72,451,74,522
fall_1753354915119.png,fall,-73,452,77,524
fall_1753354915148.png,fall,-73,453,81,525
no_fall_1753354921338.png,no_fall,,,,
fall_1753354922528.png,fall,145,448,270,522
fall_1753354922553.png,fall,145,449,271,524
fall_1753354922581.png,fall,146,449,273,525
no_fall_1753354925359.png,no_fall,,,,
no_fall_1753354927368.png,no_fall,,,,
no_fall_1753354929371.png,no_fall,,,,
fall_1753354930896.png,fall,106,445,240,525
fall_1753354930922.png,fall,106,447,244,526
fall_1753354930948.png,fall,106,449,246,526
no_fall_1753354933394.png,no_fall,,,,
no_fall_1753354935406.png,no_fall,,,,
no_fall_1753354937420.png,no_fall,,,,
no_fall_1753354939428.png,no_fall,,,,
fall_1753354939895.png,fall,-45,448,102,523
fall_1753354939919.png,fall,-46,450,106,524
fall_1753354939948.png,fall,-47,452,109,526
no_fall_1753354945453.png,no_fall,,,,
no_fall_1753354947465.png,no_fall,,,,
no_fall_1753354949477.png,no_fall,,,,
no_fall_1753354951489.png,no_fall,,,,
no_fall_1753354953497.png,no_fall,,,,
no_fall_1753354955509.png,no_fall,,,,
fall_1753354956029.png,fall,-3,290,152,378
fall_1753354956054.png,fall,-4,289,155,376
fall_1753354956083.png,fall,-4,288,158,375
fall_1753354960128.png,fall,57,449,191,522
fall_1753354960153.png,fall,56,449,194,524
fall_1753354960183.png,fall,55,449,197,526
no_fall_1753354963548.png,no_fall,,,,
no_fall_1753354965556.png,no_fall,,,,
no_fall_1753354967563.png,no_fall,,,,
no_fall_1753354969577.png,no_fall,,,,
no_fall_1753354971587.png,no_fall,,,,
no_fall_1753354973597.png,no_fall,,,,
no_fall_1753354975607.png,no_fall,,,,
fall_1753354977161.png,fall,-1,448,145,527
fall_1753354977185.png,fall,-4,449,150,531
fall_1753354977216.png,fall,-7,451,155,537
no_fall_1753354981637.png,no_fall,,,,
no_fall_1753354983648.png,no_fall,,,,
no_fall_1753354985657.png,no_fall,,,,
no_fall_1753354987664.png,no_fall,,,,
no_fall_1753354989678.png,no_fall,,,,
fall_1753354990396.png,fall,55,448,190,522
fall_1753354990420.png,fall,55,450,192,523
fall_1753354990450.png,fall,56,451,195,523
no_fall_1753354993698.png,no_fall,,,,
fall_1753354994594.png,fall,105,442,246,530
fall_1753354994619.png,fall,104,443,249,531
fall_1753354994649.png,fall,104,444,253,532
no_fall_1753354997717.png,no_fall,,,,
no_fall_1753354999727.png,no_fall,,,,
no_fall_1753355001735.png,no_fall,,,,
no_fall_1753355003748.png,no_fall,,,,
no_fall_1753355005756.png,no_fall,,,,
no_fall_1753355007763.png,no_fall,,,,
no_fall_1753355009777.png,no_fall,,,,
no_fall_1753355011789.png,no_fall,,,,
no_fall_1753355013797.png,no_fall,,,,
fall_1753355014753.png,fall,66,297,200,372
fall_1753355014783.png,fall,63,293,205,371
fall_1753355014815.png,fall,60,290,210,372
no_fall_1753355017816.png,no_fall,,,,
no_fall_1753355019828.png,no_fall,,,,
no_fall_1753355021835.png,no_fall,,,,
no_fall_1753355023846.png,no_fall,,,,
no_fall_1753355025851.png,no_fall,,,,
no_fall_1753355027864.png,no_fall,,,,
fall_1753355029561.png,fall,-108,291,59,377
fall_1753355029586.png,fall,-106,290,60,375
fall_1753355029617.png,fall,-103,290,61,373
no_fall_1753355035906.png,no_fall,,,,
no_fall_1753355037915.png,no_fall,,,,
no_fall_1753355039926.png,no_fall,,,,
no_fall_1753355041935.png,no_fall,,,,
fall_1753355042696.png,fall,103,295,235,372
fall_1753355042721.png,fall,102,293,239,373
fall_1753355042750.png,fall,100,290,241,373
fall_1753355045164.png,fall,-72,449,76,522
fall_1753355045188.png,fall,-71,450,78,524
fall_1753355045216.png,fall,-70,450,80,525
fall_1753355045529.png,fall,93,449,224,523
fall_1753355045555.png,fall,94,450,226,524
fall_1753355045583.png,fall,95,451,228,525
no_fall_1753355051989.png,no_fall,,,,
no_fall_1753355054000.png,no_fall,,,,
no_fall_1753355056004.png,no_fall,,,,
fall_1753355057097.png,fall,64,444,208,529
fall_1753355057121.png,fall,65,447,209,530
fall_1753355057150.png,fall,66,449,211,530
no_fall_1753355060026.png,no_fall,,,,
no_fall_1753355062034.png,no_fall,,,,
no_fall_1753355064046.png,no_fall,,,,
no_fall_1753355066056.png,no_fall,,,,
no_fall_1753355068065.png,no_fall,,,,
fall_1753355069264.png,fall,-74,449,73,521
fall_1753355069289.png,fall,-75,450,77,522
fall_1753355069317.png,fall,-77,450,80,524
no_fall_1753355076106.png,no_fall,,,,
fall_1753355076229.png,fall,119,449,245,521
fall_1753355076254.png,fall,118,448,247,524
fall_1753355076284.png,fall,119,448,250,527
no_fall_1753355078120.png,no_fall,,,,
no_fall_1753355080127.png,no_fall,,,,
no_fall_1753355082134.png,no_fall,,,,
no_fall_1753355084146.png,no_fall,,,,
no_fall_1753355086157.png,no_fall,,,,
no_fall_1753355088164.png,no_fall,,,,
fall_1753355088896.png,fall,-5,295,142,375
fall_1753355088921.png,fall,-5,292,144,373
fall_1753355088949.png,fall,-4,290,147,372
no_fall_1753355094197.png,no_fall,,,,
fall_1753355095497.png,fall,27,450,163,522
fall_1753355095521.png,fall,24,451,166,524
fall_1753355095551.png,fall,23,452,171,527
fall_1753355099641.png,fall,75,294,213,374
fall_1753355099663.png,fall,74,293,216,374
fall_1753355099683.png,fall,74,291,219,374
no_fall_1753355102232.png,no_fall,,,,
no_fall_1753355104245.png,no_fall,,,,
no_fall_1753355106255.png,no_fall,,,,
no_fall_1753355108265.png,no_fall,,,,
no_fall_1753355110274.png,no_fall,,,,
no_fall_1753355112286.png,no_fall,,,,
no_fall_1753355114297.png,no_fall,,,,
no_fall_1753355116304.png,no_fall,,,,
no_fall_1753355118316.png,no_fall,,,,
no_fall_1753355120326.png,no_fall,,,,
no_fall_1753355122333.png,no_fall,,,,
no_fall_1753355124345.png,no_fall,,,,
fall_1753355125062.png,fall,128,275,273,373
fall_1753355125088.png,fall,128,259,275,361
fall_1753355125117.png,fall,128,244,277,350
no_fall_1753355126357.png,no_fall,,,,
no_fall_1753355128363.png,no_fall,,,,
fall_1753355130128.png,fall,88,447,222,525
fall_1753355130153.png,fall,86,447,226,528
fall_1753355130184.png,fall,84,447,230,530
no_fall_1753355134395.png,no_fall,,,,
no_fall_1753355136405.png,no_fall,,,,
no_fall_1753355138416.png,no_fall,,,,
no_fall_1753355140426.png,no_fall,,,,
fall_1753355141562.png,fall,-99,444,64,528
fall_1753355141587.png,fall,-98,446,66,528
fall_1753355141618.png,fall,-96,448,68,528
fall_1753355142194.png,fall,84,446,220,525
fall_1753355142220.png,fall,84,446,222,527
fall_1753355142251.png,fall,85,447,224,530
no_fall_1753355148463.png,no_fall,,,,
no_fall_1753355150475.png,no_fall,,,,
fall_1753355151295.png,fall,86,444,226,528
fall_1753355151320.png,fall,85,444,229,530
fall_1753355151351.png,fall,84,444,232,532
no_fall_1753355154497.png,no_fall,,,,
fall_1753355155897.png,fall,165,294,292,375
fall_1753355155922.png,fall,164,292,295,374
fall_1753355155951.png,fall,164,290,298,374
no_fall_1753355158516.png,no_fall,,,,
no_fall_1753355160525.png,no_fall,,,,
no_fall_1753355162532.png,no_fall,,,,
fall_1753355163130.png,fall,81,449,211,520
fall_1753355163155.png,fall,78,449,215,523
fall_1753355163185.png,fall,76,449,220,525
fall_1753355163831.png,fall,-36,449,109,523
fall_1753355163856.png,fall,-35,452,111,525
fall_1753355163885.png,fall,-34,454,114,527
fall_1753355169430.png,fall,83,443,225,529
fall_1753355169455.png,fall,82,444,229,533
fall_1753355169484.png,fall,81,445,232,537
no_fall_1753355172583.png,no_fall,,,,
no_fall_1753355174596.png,no_fall,,,,
no_fall_1753355176603.png,no_fall,,,,
no_fall_1753355178616.png,no_fall,,,,
no_fall_1753355180624.png,no_fall,,,,
no_fall_1753355182635.png,no_fall,,,,
no_fall_1753355184644.png,no_fall,,,,
no_fall_1753355186654.png,no_fall,,,,
no_fall_1753355188664.png,no_fall,,,,
no_fall_1753355190675.png,no_fall,,,,
no_fall_1753355192684.png,no_fall,,,,
no_fall_1753355194693.png,no_fall,,,,
no_fall_1753355196704.png,no_fall,,,,
fall_1753355198564.png,fall,35,300,169,371
fall_1753355198589.png,fall,33,297,174,372
fall_1753355198618.png,fall,31,294,178,373
no_fall_1753355202731.png,no_fall,,,,
fall_1753355203831.png,fall,-14,290,144,379
fall_1753355203856.png,fall,-14,289,146,377
fall_1753355203885.png,fall,-14,289,148,375
fall_1753355205032.png,fall,-96,298,57,373
fall_1753355205058.png,fall,-99,296,61,372
fall_1753355205085.png,fall,-101,294,65,372
fall_1753355208528.png,fall,-69,299,77,370
fall_1753355208561.png,fall,-73,296,82,370
fall_1753355208584.png,fall,-76,294,88,371
no_fall_1753355214794.png,no_fall,,,,
no_fall_1753355216803.png,no_fall,,,,
fall_1753355218631.png,fall,132,299,257,372
fall_1753355218655.png,fall,132,296,259,371
fall_1753355218685.png,fall,132,294,261,371
no_fall_1753355220826.png,no_fall,,,,
no_fall_1753355222833.png,no_fall,,,,
no_fall_1753355224845.png,no_fall,,,,
no_fall_1753355226855.png,no_fall,,,,
no_fall_1753355228866.png,no_fall,,,,
no_fall_1753355230874.png,no_fall,,,,
no_fall_1753355232886.png,no_fall,,,,
no_fall_1753355234895.png,no_fall,,,,
no_fall_1753355236901.png,no_fall,,,,
no_fall_1753355238913.png,no_fall,,,,
no_fall_1753355240926.png,no_fall,,,,
no_fall_1753355242933.png,no_fall,,,,
no_fall_1753355244943.png,no_fall,,,,
no_fall_1753355246954.png,no_fall,,,,
no_fall_1753355248964.png,no_fall,,,,
fall_1753355249098.png,fall,137,443,272,530
fall_1753355249122.png,fall,135,444,275,531
fall_1753355249152.png,fall,134,445,279,533
no_fall_1753355250971.png,no_fall,,,,
no_fall_1753355252985.png,no_fall,,,,
no_fall_1753355254995.png,no_fall,,,,
no_fall_1753355257001.png,no_fall,,,,
no_fall_1753355259014.png,no_fall,,,,
no_fall_1753355261024.png,no_fall,,,,
no_fall_1753355263034.png,no_fall,,,,
fall_1753355263465.png,fall,-44,298,101,371
fall_1753355263490.png,fall,-48,295,106,372
fall_1753355263520.png,fall,-51,292,112,372
no_fall_1753355269064.png,no_fall,,,,
no_fall_1753355271074.png,no_fall,,,,
no_fall_1753355273085.png,no_fall,,,,
fall_1753355273766.png,fall,164,445,292,526
fall_1753355273791.png,fall,163,447,295,528
fall_1753355273819.png,fall,162,448,299,528
no_fall_1753355275093.png,no_fall,,,,
no_fall_1753355277101.png,no_fall,,,,
no_fall_1753355279114.png,no_fall,,,,
no_fall_1753355281124.png,no_fall,,,,
no_fall_1753355283134.png,no_fall,,,,
no_fall_1753355285144.png,no_fall,,,,
no_fall_1753355287155.png,no_fall,,,,
no_fall_1753355289165.png,no_fall,,,,
no_fall_1753355291172.png,no_fall,,,,
no_fall_1753355293184.png,no_fall,,,,
no_fall_1753355295194.png,no_fall,,,,
fall_1753355295997.png,fall,60,290,208,379
fall_1753355296022.png,fall,59,289,210,377
